yyyy,mm,dd,areaNo.,flag,Temp.
1992,5,13,319,R,13.24
1992,5,14,319,R,13.58
1992,5,15,319,R,13.82
1992,5,16,319,R,13.98
1992,5,17,319,R,14.13
1992,5,18,319,R,14.29
1992,5,19,319,R,14.44
1992,5,20,319,R,14.52
1992,5,21,319,R,14.54
1992,5,22,319,R,14.55
1992,5,23,319,R,14.57
1992,5,24,319,R,14.65
1992,5,25,319,R,14.79
1992,5,26,319,R,14.94
1992,5,27,319,R,15.1
1992,5,28,319,R,15.32
1992,5,29,319,R,15.55
1992,5,30,319,R,15.8
1992,5,31,319,R,16.05
1992,6,1,319,R,16.31
1992,6,2,319,R,16.6
1992,6,3,319,R,16.89
1992,6,4,319,R,17.17
1992,6,5,319,R,17.47
1992,6,6,319,R,17.71
1992,6,7,319,R,17.92
1992,6,8,319,R,18.2
1992,6,9,319,R,18.47
1992,6,10,319,R,18.64
1992,6,11,319,R,18.71
1992,6,12,319,R,18.76
1992,6,13,319,R,18.8
1992,6,14,319,R,18.85
1992,6,15,319,R,18.86
1992,6,16,319,R,18.83
1992,6,17,319,R,18.8
1992,6,18,319,R,18.82
1992,6,19,319,R,18.85
1992,6,20,319,R,18.87
1992,6,21,319,R,18.92
1992,6,22,319,R,19.02
1992,6,23,319,R,19.19
1992,6,24,319,R,19.47
1992,6,25,319,R,19.78
1992,6,26,319,R,20.05
1992,6,27,319,R,20.33
1992,6,28,319,R,20.57
1992,6,29,319,R,20.75
1992,6,30,319,R,20.9
1992,7,1,319,R,21.02
1992,7,2,319,R,21.13
1992,7,3,319,R,21.3
1992,7,4,319,R,21.47
1992,7,5,319,R,21.58
1992,7,6,319,R,21.66
1992,7,7,319,R,21.75
1992,7,8,319,R,21.87
1992,7,9,319,R,22.05
1992,7,10,319,R,22.28
1992,7,11,319,R,22.49
1992,7,12,319,R,22.64
1992,7,13,319,R,22.72
1992,7,14,319,R,22.72
1992,7,15,319,R,22.69
1992,7,16,319,R,22.64
1992,7,17,319,R,22.59
1992,7,18,319,R,22.56
1992,7,19,319,R,22.56
1992,7,20,319,R,22.6
1992,7,21,319,R,22.71
1992,7,22,319,R,22.89
1992,7,23,319,R,23.11
1992,7,24,319,R,23.31
1992,7,25,319,R,23.49
1992,7,26,319,R,23.69
1992,7,27,319,R,23.89
1992,7,28,319,R,24.03
1992,7,29,319,R,24.12
1992,7,30,319,R,24.22
1992,7,31,319,R,24.31
1992,8,1,319,R,24.36
1992,8,2,319,R,24.4
1992,8,3,319,R,24.42
1992,8,4,319,R,24.45
1992,8,5,319,R,24.48
1992,8,6,319,R,24.48
1992,8,7,319,R,24.48
1992,8,8,319,R,24.5
1992,8,9,319,R,24.56
1992,8,10,319,R,24.62
1992,8,11,319,R,24.69
1992,8,12,319,R,24.79
1992,8,13,319,R,24.88
1992,8,14,319,R,24.98
1992,8,15,319,R,25.16
1992,8,16,319,R,25.39
1992,8,17,319,R,25.58
1992,8,18,319,R,25.71
1992,8,19,319,R,25.8
1992,8,20,319,R,25.89
1992,8,21,319,R,25.99
1992,8,22,319,R,26.07
1992,8,23,319,R,26.14
1992,8,24,319,R,26.2
1992,8,25,319,R,26.25
1992,8,26,319,R,26.29
1992,8,27,319,R,26.33
1992,8,28,319,R,26.37
1992,8,29,319,R,26.42
1992,8,30,319,R,26.44
1992,8,31,319,R,26.41
1992,9,1,319,R,26.35
1992,9,2,319,R,26.29
1992,9,3,319,R,26.23
1992,9,4,319,R,26.15
1992,9,5,319,R,26.03
1992,9,6,319,R,25.88
1992,9,7,319,R,25.68
1992,9,8,319,R,25.5
1992,9,9,319,R,25.34
1992,9,10,319,R,25.19
1992,9,11,319,R,25.06
1992,9,12,319,R,24.95
1992,9,13,319,R,24.85
1992,9,14,319,R,24.72
1992,9,15,319,R,24.54
1992,9,16,319,R,24.41
1992,9,17,319,R,24.36
1992,9,18,319,R,24.32
1992,9,19,319,R,24.26
1992,9,20,319,R,24.2
1992,9,21,319,R,24.13
1992,9,22,319,R,24.02
1992,9,23,319,R,23.76
1992,9,24,319,R,23.38
1992,9,25,319,R,23.03
1992,9,26,319,R,22.84
1992,9,27,319,R,22.73
1992,9,28,319,R,22.61
1992,9,29,319,R,22.47
1992,9,30,319,R,22.3
1992,10,1,319,R,22.16
1992,10,2,319,R,22.1
1992,10,3,319,R,22.07
1992,10,4,319,R,22.03
1992,10,5,319,R,21.97
1992,10,6,319,R,21.9
1992,10,7,319,R,21.8
1992,10,8,319,R,21.68
1992,10,9,319,R,21.53
1992,10,10,319,R,21.3
1992,10,11,319,R,21.06
1992,10,12,319,R,20.95
1992,10,13,319,R,20.91
1992,10,14,319,R,20.85
1992,10,15,319,R,20.83
1992,10,16,319,R,20.83
1992,10,17,319,R,20.82
1992,10,18,319,R,20.8
1992,10,19,319,R,20.74
1992,10,20,319,R,20.62
1992,10,21,319,R,20.46
1992,10,22,319,R,20.31
1992,10,23,319,R,20.18
1992,10,24,319,R,20.06
1992,10,25,319,R,19.92
1992,10,26,319,R,19.75
1992,10,27,319,R,19.57
1992,10,28,319,R,19.4
1992,10,29,319,R,19.22
1992,10,30,319,R,19.11
1992,10,31,319,R,19.12
1992,11,1,319,R,19.18
1992,11,2,319,R,19.21
1992,11,3,319,R,19.21
1992,11,4,319,R,19.14
1992,11,5,319,R,19.04
1992,11,6,319,R,18.93
1992,11,7,319,R,18.81
1992,11,8,319,R,18.71
1992,11,9,319,R,18.62
1992,11,10,319,R,18.53
1992,11,11,319,R,18.42
1992,11,12,319,R,18.3
1992,11,13,319,R,18.21
1992,11,14,319,R,18.18
1992,11,15,319,R,18.15
1992,11,16,319,R,18.11
1992,11,17,319,R,18.07
1992,11,18,319,R,18.01
1992,11,19,319,R,17.94
1992,11,20,319,R,17.85
1992,11,21,319,R,17.7
1992,11,22,319,R,17.43
1992,11,23,319,R,17.15
1992,11,24,319,R,16.96
1992,11,25,319,R,16.82
1992,11,26,319,R,16.69
1992,11,27,319,R,16.57
1992,11,28,319,R,16.54
1992,11,29,319,R,16.54
1992,11,30,319,R,16.54
1992,12,1,319,R,16.54
1992,12,2,319,R,16.53
1992,12,3,319,R,16.51
1992,12,4,319,R,16.49
1992,12,5,319,R,16.47
1992,12,6,319,R,16.43
1992,12,7,319,R,16.36
1992,12,8,319,R,16.23
1992,12,9,319,R,16.1
1992,12,10,319,R,16.06
1992,12,11,319,R,16
1992,12,12,319,R,15.85
1992,12,13,319,R,15.58
1992,12,14,319,R,15.23
1992,12,15,319,R,15.05
1992,12,16,319,R,14.92
1992,12,17,319,R,14.73
1992,12,18,319,R,14.55
1992,12,19,319,R,14.36
1992,12,20,319,R,14.24
1992,12,21,319,R,14.14
1992,12,22,319,R,14.04
1992,12,23,319,R,13.98
1992,12,24,319,R,13.94
1992,12,25,319,R,13.89
1992,12,26,319,R,13.87
1992,12,27,319,R,13.87
1992,12,28,319,R,13.84
1992,12,29,319,R,13.81
1992,12,30,319,R,13.73
1992,12,31,319,R,13.69
1993,1,1,319,R,13.64
1993,1,2,319,R,13.58
1993,1,3,319,R,13.52
1993,1,4,319,R,13.47
1993,1,5,319,R,13.42
1993,1,6,319,R,13.36
1993,1,7,319,R,13.3
1993,1,8,319,R,13.25
1993,1,9,319,R,13.17
1993,1,10,319,R,13.02
1993,1,11,319,R,12.93
1993,1,12,319,R,13.02
1993,1,13,319,R,13.13
1993,1,14,319,R,13.13
1993,1,15,319,R,13.21
1993,1,16,319,R,13.23
1993,1,17,319,R,13.09
1993,1,18,319,R,13.01
1993,1,19,319,R,13.04
1993,1,20,319,R,12.96
1993,1,21,319,R,12.8
1993,1,22,319,R,12.66
1993,1,23,319,R,12.55
1993,1,24,319,R,12.46
1993,1,25,319,R,12.37
1993,1,26,319,R,12.24
1993,1,27,319,R,12.16
1993,1,28,319,R,12.07
1993,1,29,319,R,12.03
1993,1,30,319,R,12.03
1993,1,31,319,R,12.03
1993,2,1,319,R,12.01
1993,2,2,319,R,11.94
1993,2,3,319,R,11.85
1993,2,4,319,R,11.78
1993,2,5,319,R,11.74
1993,2,6,319,R,11.72
1993,2,7,319,R,11.72
1993,2,8,319,R,11.73
1993,2,9,319,R,11.75
1993,2,10,319,R,11.8
1993,2,11,319,R,11.87
1993,2,12,319,R,11.85
1993,2,13,319,R,11.68
1993,2,14,319,R,11.54
1993,2,15,319,R,11.53
1993,2,16,319,R,11.53
1993,2,17,319,R,11.51
1993,2,18,319,R,11.46
1993,2,19,319,R,11.4
1993,2,20,319,R,11.32
1993,2,21,319,R,11.23
1993,2,22,319,R,11.16
1993,2,23,319,R,11.07
1993,2,24,319,R,10.95
1993,2,25,319,R,10.84
1993,2,26,319,R,10.75
1993,2,27,319,R,10.65
1993,2,28,319,R,10.51
1993,3,1,319,R,10.45
1993,3,2,319,R,10.45
1993,3,3,319,R,10.43
1993,3,4,319,R,10.39
1993,3,5,319,R,10.35
1993,3,6,319,R,10.3
1993,3,7,319,R,10.25
1993,3,8,319,R,10.23
1993,3,9,319,R,10.25
1993,3,10,319,R,10.27
1993,3,11,319,R,10.31
1993,3,12,319,R,10.35
1993,3,13,319,R,10.35
1993,3,14,319,R,10.31
1993,3,15,319,R,10.28
1993,3,16,319,R,10.29
1993,3,17,319,R,10.31
1993,3,18,319,R,10.36
1993,3,19,319,R,10.48
1993,3,20,319,R,10.61
1993,3,21,319,R,10.69
1993,3,22,319,R,10.73
1993,3,23,319,R,10.76
1993,3,24,319,R,10.76
1993,3,25,319,R,10.75
1993,3,26,319,R,10.74
1993,3,27,319,R,10.74
1993,3,28,319,R,10.75
1993,3,29,319,R,10.77
1993,3,30,319,R,10.79
1993,3,31,319,R,10.82
1993,4,1,319,R,10.86
1993,4,2,319,R,10.91
1993,4,3,319,R,10.88
1993,4,4,319,R,10.79
1993,4,5,319,R,10.82
1993,4,6,319,R,10.86
1993,4,7,319,R,10.87
1993,4,8,319,R,10.87
1993,4,9,319,R,10.9
1993,4,10,319,R,10.95
1993,4,11,319,R,10.99
1993,4,12,319,R,11.02
1993,4,13,319,R,11.05
1993,4,14,319,R,11.1
1993,4,15,319,R,11.15
1993,4,16,319,R,11.21
1993,4,17,319,R,11.28
1993,4,18,319,R,11.37
1993,4,19,319,R,11.47
1993,4,20,319,R,11.59
1993,4,21,319,R,11.68
1993,4,22,319,R,11.76
1993,4,23,319,R,11.81
1993,4,24,319,R,11.84
1993,4,25,319,R,11.85
1993,4,26,319,R,11.93
1993,4,27,319,R,12.1
1993,4,28,319,R,12.22
1993,4,29,319,R,12.29
1993,4,30,319,R,12.4
1993,5,1,319,R,12.5
1993,5,2,319,R,12.59
1993,5,3,319,R,12.71
1993,5,4,319,R,12.87
1993,5,5,319,R,12.99
1993,5,6,319,R,13.04
1993,5,7,319,R,13.08
1993,5,8,319,R,13.13
1993,5,9,319,R,13.16
1993,5,10,319,R,13.17
1993,5,11,319,R,13.21
1993,5,12,319,R,13.3
1993,5,13,319,R,13.43
1993,5,14,319,R,13.53
1993,5,15,319,R,13.61
1993,5,16,319,R,13.72
1993,5,17,319,R,13.8
1993,5,18,319,R,13.92
1993,5,19,319,R,14.16
1993,5,20,319,R,14.39
1993,5,21,319,R,14.57
1993,5,22,319,R,14.74
1993,5,23,319,R,14.9
1993,5,24,319,R,15.02
1993,5,25,319,R,15.14
1993,5,26,319,R,15.28
1993,5,27,319,R,15.46
1993,5,28,319,R,15.64
1993,5,29,319,R,15.79
1993,5,30,319,R,15.92
1993,5,31,319,R,16.03
1993,6,1,319,R,16.11
1993,6,2,319,R,16.19
1993,6,3,319,R,16.31
1993,6,4,319,R,16.46
1993,6,5,319,R,16.63
1993,6,6,319,R,16.79
1993,6,7,319,R,16.88
1993,6,8,319,R,16.98
1993,6,9,319,R,17.04
1993,6,10,319,R,17.07
1993,6,11,319,R,17.12
1993,6,12,319,R,17.23
1993,6,13,319,R,17.4
1993,6,14,319,R,17.72
1993,6,15,319,R,18.25
1993,6,16,319,R,18.62
1993,6,17,319,R,18.76
1993,6,18,319,R,18.83
1993,6,19,319,R,18.89
1993,6,20,319,R,18.99
1993,6,21,319,R,19.05
1993,6,22,319,R,19.06
1993,6,23,319,R,19.19
1993,6,24,319,R,19.52
1993,6,25,319,R,19.7
1993,6,26,319,R,19.72
1993,6,27,319,R,19.72
1993,6,28,319,R,19.75
1993,6,29,319,R,19.82
1993,6,30,319,R,19.95
1993,7,1,319,R,20.04
1993,7,2,319,R,20.04
1993,7,3,319,R,19.95
1993,7,4,319,R,19.86
1993,7,5,319,R,19.79
1993,7,6,319,R,19.75
1993,7,7,319,R,19.71
1993,7,8,319,R,19.71
1993,7,9,319,R,19.77
1993,7,10,319,R,19.81
1993,7,11,319,R,19.88
1993,7,12,319,R,20.01
1993,7,13,319,R,20.15
1993,7,14,319,R,20.27
1993,7,15,319,R,20.42
1993,7,16,319,R,20.73
1993,7,17,319,R,21.01
1993,7,18,319,R,21.26
1993,7,19,319,R,21.38
1993,7,20,319,R,21.43
1993,7,21,319,R,21.5
1993,7,22,319,R,21.58
1993,7,23,319,R,21.69
1993,7,24,319,R,21.79
1993,7,25,319,R,21.87
1993,7,26,319,R,21.95
1993,7,27,319,R,22.02
1993,7,28,319,R,22.1
1993,7,29,319,R,22.2
1993,7,30,319,R,22.38
1993,7,31,319,R,22.53
1993,8,1,319,R,22.59
1993,8,2,319,R,22.58
1993,8,3,319,R,22.56
1993,8,4,319,R,22.49
1993,8,5,319,R,22.41
1993,8,6,319,R,22.34
1993,8,7,319,R,22.28
1993,8,8,319,R,22.25
1993,8,9,319,R,22.21
1993,8,10,319,R,22.22
1993,8,11,319,R,22.29
1993,8,12,319,R,22.31
1993,8,13,319,R,22.28
1993,8,14,319,R,22.25
1993,8,15,319,R,22.22
1993,8,16,319,R,22.2
1993,8,17,319,R,22.25
1993,8,18,319,R,22.4
1993,8,19,319,R,22.62
1993,8,20,319,R,22.87
1993,8,21,319,R,23.01
1993,8,22,319,R,23.13
1993,8,23,319,R,23.24
1993,8,24,319,R,23.33
1993,8,25,319,R,23.41
1993,8,26,319,R,23.48
1993,8,27,319,R,23.51
1993,8,28,319,R,23.41
1993,8,29,319,R,23.11
1993,8,30,319,R,22.81
1993,8,31,319,R,22.56
1993,9,1,319,R,22.29
1993,9,2,319,R,21.98
1993,9,3,319,R,21.7
1993,9,4,319,R,21.47
1993,9,5,319,R,21.29
1993,9,6,319,R,21.25
1993,9,7,319,R,21.27
1993,9,8,319,R,21.34
1993,9,9,319,R,21.44
1993,9,10,319,R,21.55
1993,9,11,319,R,21.7
1993,9,12,319,R,21.93
1993,9,13,319,R,22.19
1993,9,14,319,R,22.4
1993,9,15,319,R,22.48
1993,9,16,319,R,22.48
1993,9,17,319,R,22.46
1993,9,18,319,R,22.41
1993,9,19,319,R,22.35
1993,9,20,319,R,22.31
1993,9,21,319,R,22.27
1993,9,22,319,R,22.25
1993,9,23,319,R,22.25
1993,9,24,319,R,22.26
1993,9,25,319,R,22.29
1993,9,26,319,R,22.33
1993,9,27,319,R,22.36
1993,9,28,319,R,22.34
1993,9,29,319,R,22.27
1993,9,30,319,R,22.23
1993,10,1,319,R,22.16
1993,10,2,319,R,22.05
1993,10,3,319,R,21.95
1993,10,4,319,R,21.86
1993,10,5,319,R,21.88
1993,10,6,319,R,21.79
1993,10,7,319,R,21.69
1993,10,8,319,R,21.58
1993,10,9,319,R,21.47
1993,10,10,319,R,21.38
1993,10,11,319,R,21.3
1993,10,12,319,R,21.21
1993,10,13,319,R,21.1
1993,10,14,319,R,21
1993,10,15,319,R,20.93
1993,10,16,319,R,20.87
1993,10,17,319,R,20.79
1993,10,18,319,R,20.76
1993,10,19,319,R,20.73
1993,10,20,319,R,20.65
1993,10,21,319,R,20.52
1993,10,22,319,R,20.38
1993,10,23,319,R,20.19
1993,10,24,319,R,19.98
1993,10,25,319,R,19.79
1993,10,26,319,R,19.57
1993,10,27,319,R,19.36
1993,10,28,319,R,19.16
1993,10,29,319,R,18.96
1993,10,30,319,R,18.82
1993,10,31,319,R,18.77
1993,11,1,319,R,18.77
1993,11,2,319,R,18.77
1993,11,3,319,R,18.76
1993,11,4,319,R,18.72
1993,11,5,319,R,18.67
1993,11,6,319,R,18.63
1993,11,7,319,R,18.57
1993,11,8,319,R,18.5
1993,11,9,319,R,18.41
1993,11,10,319,R,18.32
1993,11,11,319,R,18.25
1993,11,12,319,R,18.21
1993,11,13,319,R,18.18
1993,11,14,319,R,18.17
1993,11,15,319,R,18.16
1993,11,16,319,R,18.15
1993,11,17,319,R,18.14
1993,11,18,319,R,18.13
1993,11,19,319,R,18.11
1993,11,20,319,R,18.1
1993,11,21,319,R,18.12
1993,11,22,319,R,18.12
1993,11,23,319,R,18.11
1993,11,24,319,R,17.8
1993,11,25,319,R,17.01
1993,11,26,319,R,16.63
1993,11,27,319,R,16.65
1993,11,28,319,R,16.75
1993,11,29,319,R,16.84
1993,11,30,319,R,16.9
1993,12,1,319,R,16.92
1993,12,2,319,R,16.92
1993,12,3,319,R,16.9
1993,12,4,319,R,16.84
1993,12,5,319,R,16.73
1993,12,6,319,R,16.68
1993,12,7,319,R,16.67
1993,12,8,319,R,16.64
1993,12,9,319,R,16.59
1993,12,10,319,R,16.5
1993,12,11,319,R,16.33
1993,12,12,319,R,16.03
1993,12,13,319,R,15.8
1993,12,14,319,R,15.65
1993,12,15,319,R,15.53
1993,12,16,319,R,15.4
1993,12,17,319,R,15.26
1993,12,18,319,R,15.1
1993,12,19,319,R,14.94
1993,12,20,319,R,14.8
1993,12,21,319,R,14.78
1993,12,22,319,R,14.78
1993,12,23,319,R,14.78
1993,12,24,319,R,14.78
1993,12,25,319,R,14.75
1993,12,26,319,R,14.73
1993,12,27,319,R,14.61
1993,12,28,319,R,14.38
1993,12,29,319,R,14.3
1993,12,30,319,R,14.34
1993,12,31,319,R,14.42
1994,1,1,319,R,14.48
1994,1,2,319,R,14.3
1994,1,3,319,R,13.83
1994,1,4,319,R,13.62
1994,1,5,319,R,13.6
1994,1,6,319,R,13.56
1994,1,7,319,R,13.51
1994,1,8,319,R,13.45
1994,1,9,319,R,13.38
1994,1,10,319,R,13.31
1994,1,11,319,R,13.26
1994,1,12,319,R,13.24
1994,1,13,319,R,13.21
1994,1,14,319,R,13.19
1994,1,15,319,R,13.19
1994,1,16,319,R,13.19
1994,1,17,319,R,13.21
1994,1,18,319,R,13.18
1994,1,19,319,R,13.01
1994,1,20,319,R,12.87
1994,1,21,319,R,12.78
1994,1,22,319,R,12.64
1994,1,23,319,R,12.39
1994,1,24,319,R,12.15
1994,1,25,319,R,12.02
1994,1,26,319,R,11.94
1994,1,27,319,R,11.83
1994,1,28,319,R,11.6
1994,1,29,319,R,11.3
1994,1,30,319,R,11.15
1994,1,31,319,R,11.08
1994,2,1,319,R,11.04
1994,2,2,319,R,11.03
1994,2,3,319,R,11.07
1994,2,4,319,R,11.13
1994,2,5,319,R,11.2
1994,2,6,319,R,11.24
1994,2,7,319,R,11.24
1994,2,8,319,R,11.21
1994,2,9,319,R,11.16
1994,2,10,319,R,11.1
1994,2,11,319,R,10.99
1994,2,12,319,R,10.85
1994,2,13,319,R,10.74
1994,2,14,319,R,10.66
1994,2,15,319,R,10.66
1994,2,16,319,R,10.73
1994,2,17,319,R,10.81
1994,2,18,319,R,10.87
1994,2,19,319,R,10.9
1994,2,20,319,R,10.88
1994,2,21,319,R,10.82
1994,2,22,319,R,10.73
1994,2,23,319,R,10.6
1994,2,24,319,R,10.45
1994,2,25,319,R,10.32
1994,2,26,319,R,10.21
1994,2,27,319,R,10.06
1994,2,28,319,R,9.93
1994,3,1,319,R,9.94
1994,3,2,319,R,10.03
1994,3,3,319,R,10.14
1994,3,4,319,R,10.24
1994,3,5,319,R,10.33
1994,3,6,319,R,10.42
1994,3,7,319,R,10.48
1994,3,8,319,R,10.48
1994,3,9,319,R,10.5
1994,3,10,319,R,10.54
1994,3,11,319,R,10.56
1994,3,12,319,R,10.54
1994,3,13,319,R,10.48
1994,3,14,319,R,10.37
1994,3,15,319,R,10.27
1994,3,16,319,R,10.18
1994,3,17,319,R,10.11
1994,3,18,319,R,10.06
1994,3,19,319,R,10.03
1994,3,20,319,R,10.02
1994,3,21,319,R,10.02
1994,3,22,319,R,10.05
1994,3,23,319,R,10.09
1994,3,24,319,R,10.15
1994,3,25,319,R,10.18
1994,3,26,319,R,10.16
1994,3,27,319,R,10.14
1994,3,28,319,R,10.16
1994,3,29,319,R,10.24
1994,3,30,319,R,10.3
1994,3,31,319,R,10.35
1994,4,1,319,R,10.4
1994,4,2,319,R,10.46
1994,4,3,319,R,10.51
1994,4,4,319,R,10.55
1994,4,5,319,R,10.58
1994,4,6,319,R,10.59
1994,4,7,319,R,10.59
1994,4,8,319,R,10.58
1994,4,9,319,R,10.57
1994,4,10,319,R,10.56
1994,4,11,319,R,10.55
1994,4,12,319,R,10.51
1994,4,13,319,R,10.45
1994,4,14,319,R,10.41
1994,4,15,319,R,10.42
1994,4,16,319,R,10.48
1994,4,17,319,R,10.59
1994,4,18,319,R,10.77
1994,4,19,319,R,11.02
1994,4,20,319,R,11.24
1994,4,21,319,R,11.46
1994,4,22,319,R,11.67
1994,4,23,319,R,11.84
1994,4,24,319,R,11.97
1994,4,25,319,R,12.09
1994,4,26,319,R,12.17
1994,4,27,319,R,12.23
1994,4,28,319,R,12.31
1994,4,29,319,R,12.46
1994,4,30,319,R,12.59
1994,5,1,319,R,12.7
1994,5,2,319,R,12.79
1994,5,3,319,R,12.88
1994,5,4,319,R,12.98
1994,5,5,319,R,13.08
1994,5,6,319,R,13.17
1994,5,7,319,R,13.28
1994,5,8,319,R,13.41
1994,5,9,319,R,13.53
1994,5,10,319,R,13.65
1994,5,11,319,R,13.8
1994,5,12,319,R,13.96
1994,5,13,319,R,14.13
1994,5,14,319,R,14.27
1994,5,15,319,R,14.39
1994,5,16,319,R,14.48
1994,5,17,319,R,14.57
1994,5,18,319,R,14.62
1994,5,19,319,R,14.68
1994,5,20,319,R,14.81
1994,5,21,319,R,15.05
1994,5,22,319,R,15.3
1994,5,23,319,R,15.55
1994,5,24,319,R,15.83
1994,5,25,319,R,16.12
1994,5,26,319,R,16.35
1994,5,27,319,R,16.54
1994,5,28,319,R,16.67
1994,5,29,319,R,16.76
1994,5,30,319,R,16.91
1994,5,31,319,R,17.07
1994,6,1,319,R,17.24
1994,6,2,319,R,17.43
1994,6,3,319,R,17.63
1994,6,4,319,R,17.88
1994,6,5,319,R,18.21
1994,6,6,319,R,18.5
1994,6,7,319,R,18.75
1994,6,8,319,R,19.03
1994,6,9,319,R,19.3
1994,6,10,319,R,19.49
1994,6,11,319,R,19.62
1994,6,12,319,R,19.73
1994,6,13,319,R,19.83
1994,6,14,319,R,19.92
1994,6,15,319,R,19.96
1994,6,16,319,R,19.95
1994,6,17,319,R,19.92
1994,6,18,319,R,19.88
1994,6,19,319,R,19.83
1994,6,20,319,R,19.76
1994,6,21,319,R,19.68
1994,6,22,319,R,19.6
1994,6,23,319,R,19.45
1994,6,24,319,R,19.22
1994,6,25,319,R,19.16
1994,6,26,319,R,19.38
1994,6,27,319,R,19.54
1994,6,28,319,R,19.61
1994,6,29,319,R,19.7
1994,6,30,319,R,19.85
1994,7,1,319,R,19.96
1994,7,2,319,R,20.11
1994,7,3,319,R,20.38
1994,7,4,319,R,20.7
1994,7,5,319,R,21.01
1994,7,6,319,R,21.27
1994,7,7,319,R,21.52
1994,7,8,319,R,21.82
1994,7,9,319,R,22.13
1994,7,10,319,R,22.47
1994,7,11,319,R,22.77
1994,7,12,319,R,23.01
1994,7,13,319,R,23.18
1994,7,14,319,R,23.34
1994,7,15,319,R,23.57
1994,7,16,319,R,23.88
1994,7,17,319,R,24.24
1994,7,18,319,R,24.67
1994,7,19,319,R,25.1
1994,7,20,319,R,25.48
1994,7,21,319,R,25.78
1994,7,22,319,R,26.02
1994,7,23,319,R,26.28
1994,7,24,319,R,26.53
1994,7,25,319,R,26.72
1994,7,26,319,R,26.85
1994,7,27,319,R,26.94
1994,7,28,319,R,26.98
1994,7,29,319,R,27
1994,7,30,319,R,27.01
1994,7,31,319,R,27.04
1994,8,1,319,R,27.08
1994,8,2,319,R,27.15
1994,8,3,319,R,27.22
1994,8,4,319,R,27.3
1994,8,5,319,R,27.42
1994,8,6,319,R,27.56
1994,8,7,319,R,27.71
1994,8,8,319,R,27.89
1994,8,9,319,R,28.13
1994,8,10,319,R,28.41
1994,8,11,319,R,28.68
1994,8,12,319,R,28.86
1994,8,13,319,R,28.95
1994,8,14,319,R,28.98
1994,8,15,319,R,28.97
1994,8,16,319,R,28.95
1994,8,17,319,R,28.88
1994,8,18,319,R,28.78
1994,8,19,319,R,28.66
1994,8,20,319,R,28.52
1994,8,21,319,R,28.38
1994,8,22,319,R,28.27
1994,8,23,319,R,28.2
1994,8,24,319,R,28.13
1994,8,25,319,R,28.07
1994,8,26,319,R,28.06
1994,8,27,319,R,28.11
1994,8,28,319,R,28.16
1994,8,29,319,R,28.21
1994,8,30,319,R,28.23
1994,8,31,319,R,28.24
1994,9,1,319,R,28.24
1994,9,2,319,R,28.21
1994,9,3,319,R,28.16
1994,9,4,319,R,28.1
1994,9,5,319,R,28.02
1994,9,6,319,R,27.92
1994,9,7,319,R,27.82
1994,9,8,319,R,27.75
1994,9,9,319,R,27.69
1994,9,10,319,R,27.64
1994,9,11,319,R,27.58
1994,9,12,319,R,27.43
1994,9,13,319,R,27.2
1994,9,14,319,R,27.13
1994,9,15,319,R,27.06
1994,9,16,319,R,26.75
1994,9,17,319,R,26.39
1994,9,18,319,R,26.1
1994,9,19,319,R,25.86
1994,9,20,319,R,25.7
1994,9,21,319,R,25.6
1994,9,22,319,R,25.54
1994,9,23,319,R,25.49
1994,9,24,319,R,25.43
1994,9,25,319,R,25.38
1994,9,26,319,R,25.33
1994,9,27,319,R,25.3
1994,9,28,319,R,25.26
1994,9,29,319,R,25.19
1994,9,30,319,R,25.08
1994,10,1,319,R,24.91
1994,10,2,319,R,24.73
1994,10,3,319,R,24.55
1994,10,4,319,R,24.4
1994,10,5,319,R,24.25
1994,10,6,319,R,24.11
1994,10,7,319,R,23.94
1994,10,8,319,R,23.77
1994,10,9,319,R,23.6
1994,10,10,319,R,23.43
1994,10,11,319,R,23.25
1994,10,12,319,R,23.11
1994,10,13,319,R,22.98
1994,10,14,319,R,22.84
1994,10,15,319,R,22.68
1994,10,16,319,R,22.5
1994,10,17,319,R,22.32
1994,10,18,319,R,22.17
1994,10,19,319,R,22.05
1994,10,20,319,R,21.9
1994,10,21,319,R,21.67
1994,10,22,319,R,21.43
1994,10,23,319,R,21.28
1994,10,24,319,R,21.2
1994,10,25,319,R,21.14
1994,10,26,319,R,21.04
1994,10,27,319,R,20.94
1994,10,28,319,R,20.93
1994,10,29,319,R,20.93
1994,10,30,319,R,20.92
1994,10,31,319,R,20.91
1994,11,1,319,R,20.86
1994,11,2,319,R,20.8
1994,11,3,319,R,20.76
1994,11,4,319,R,20.73
1994,11,5,319,R,20.66
1994,11,6,319,R,20.59
1994,11,7,319,R,20.5
1994,11,8,319,R,20.37
1994,11,9,319,R,20.18
1994,11,10,319,R,19.97
1994,11,11,319,R,19.78
1994,11,12,319,R,19.64
1994,11,13,319,R,19.51
1994,11,14,319,R,19.41
1994,11,15,319,R,19.35
1994,11,16,319,R,19.25
1994,11,17,319,R,19.08
1994,11,18,319,R,18.93
1994,11,19,319,R,18.83
1994,11,20,319,R,18.72
1994,11,21,319,R,18.65
1994,11,22,319,R,18.56
1994,11,23,319,R,18.4
1994,11,24,319,R,18.16
1994,11,25,319,R,17.92
1994,11,26,319,R,17.82
1994,11,27,319,R,17.81
1994,11,28,319,R,17.8
1994,11,29,319,R,17.77
1994,11,30,319,R,17.71
